subj_code,eval,prompt,prompt_uuid,res_A,res_B,left_response,right_response,final_answer,is_correct,space_rt,choice_rt,justification
A6GOBO2C3AO71,minimal,The empty bowl is on the table. Ali fills the sink. The bowl is BLANK.,b53176cd-e250-5a59-b3be-ceaba45ea634,dry,wet,,,wet,-1,,,I think it is a correct answer.
A6GOBO2C3AO71,minimal,The television is on the table. Ali bumps the lamp. The television BLANK.,60833207-b675-5f32-ab67-85a791ce814f,doesn't break,breaks,breaks,doesn't break,breaks,0,586.5999999940395,1375.5999999940395,
A6GOBO2C3AO71,minimal,The television is on the table. Ali bumps the lamp. The television BLANK.,60833207-b675-5f32-ab67-85a791ce814f,doesn't break,breaks,,,breaks,-1,,,I think it is a correct answer.
A6GOBO2C3AO71,minimal,The empty wineglass is on the table. Ali knocks the wineglass over. The table is BLANK.,dfb0bf34-70f6-5390-b055-469ef8e6506c,dry,wet,wet,dry,wet,0,600.5999999940395,1389.5,
A6GOBO2C3AO71,minimal,The empty wineglass is on the table. Ali knocks the wineglass over. The table is BLANK.,dfb0bf34-70f6-5390-b055-469ef8e6506c,dry,wet,,,wet,-1,,,I think it is a correct answer.
A6GOBO2C3AO71,minimal,The cup is on the floor. Ali bumps the table. The cup BLANK.,852b0651-2c81-5807-ba4a-d3f2a56a5e5d,doesn't break,breaks,doesn't break,breaks,doesn't break,1,1105.2999999970198,935.3999999910592,
A6GOBO2C3AO71,minimal,The cup is on the floor. Ali bumps the table. The cup BLANK.,852b0651-2c81-5807-ba4a-d3f2a56a5e5d,doesn't break,breaks,,,doesn't break,-1,,,I think it is a correct answer.
AC7QPNOH2LELF,minimal,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,doesn't break,breaks,breaks,0,3014.79999999702,1217.0,
AC7QPNOH2LELF,minimal,The ocean is North of Ali. Ali turns around. The ocean is BLANK Ali.,8e94a295-1159-50a9-9ebf-d12558060a5d,North of,South of,North of,South of,North of,1,5070.09999999404,4919.70000000298,
AC7QPNOH2LELF,minimal,The jar is on the table. Ali bumps the lamp. The jar BLANK.,ca149acc-4333-5d4e-9b73-b3954089e0b3,doesn't break,breaks,doesn't break,breaks,breaks,0,3247.4000000059605,687.7999999970198,
AC7QPNOH2LELF,minimal,The mug is on the floor. Ali bumps the table. The mug BLANK.,af3ddb77-e0ef-5dc6-a71f-322ffe4f1f53,doesn't break,breaks,breaks,doesn't break,breaks,0,1616.199999988079,991.9000000059604,
AC7QPNOH2LELF,minimal,The clock is on the floor. Ali bumps the table. The clock BLANK.,581ab406-6472-5213-8fa5-924e54aadbbb,doesn't break,breaks,doesn't break,breaks,breaks,0,4151.600000008941,751.7999999970198,
AC7QPNOH2LELF,minimal,The broth is on the table. Ali turns on the stove. The broth gets BLANK.,304f867c-d22c-5f80-8b58-04c39ecc54c7,colder,warmer,warmer,colder,warmer,0,3216.300000011921,1016.0999999940396,
AC7QPNOH2LELF,minimal,The empty thermos is on the table. Ali knocks the thermos over. The table is BLANK.,504496f0-2b75-5a26-8866-95cbb113f5a4,dry,wet,wet,dry,wet,0,2039.199999988079,2903.20000000298,
AC7QPNOH2LELF,minimal,The empty can is on the table. Ali knocks the can over. The table is BLANK.,7b0ff26b-5f65-57c0-b1e1-7dac2ab25032,dry,wet,dry,wet,dry,1,4079.29999999702,2967.4000000059605,
AC7QPNOH2LELF,minimal,The empty mug is on the table. Ali fills the sink. The mug is BLANK.,36794563-6ac8-5075-8df5-b2ecbd8f8c8b,dry,wet,dry,wet,dry,1,4152.70000000298,1862.5,
AC7QPNOH2LELF,minimal,The coffee is on the table. Ali turns on the stove. The coffee gets BLANK.,aad29bfa-c5cb-5d6a-9c3f-296137723195,colder,warmer,colder,warmer,colder,1,2928.0,3174.699999988079,
AC7QPNOH2LELF,minimal,The empty vase is on the table. Ali fills the sink. The vase is BLANK.,608b5972-0b7e-5142-995f-b84143ea7b33,dry,wet,dry,wet,dry,1,3638.79999999702,2440.5,
AC7QPNOH2LELF,minimal,The bottle is on the table. Ali bumps the lamp. The bottle BLANK.,8e5290bc-3ba2-56b3-b1c5-33531c9a12ae,doesn't break,breaks,doesn't break,breaks,doesn't break,1,3840.0,927.2000000029802,
AC7QPNOH2LELF,minimal,The man is North of Ali. Ali turns around. The man is BLANK Ali.,42f4e9ba-3d9f-52aa-aa48-aaf77bdffda2,North of,South of,North of,South of,South of,0,5648.4000000059605,983.2000000029802,
A3V2HVY764HJS4,minimal,The empty jug is on the table. Ali fills the sink. The jug is BLANK.,654f6276-9e9e-52c2-867d-b66c3aa70976,dry,wet,wet,dry,dry,1,1625.0,7398.699999999255,
A3V2HVY764HJS4,minimal,The sauce is on the table. Ali turns on the stove. The sauce gets BLANK.,7ba8e937-510d-512c-ac3a-9877388c0eec,colder,warmer,warmer,colder,colder,1,1824.8999999985097,4352.89999999851,
A3V2HVY764HJS4,minimal,The plate is on the table. Ali bumps the lamp. The plate BLANK.,aaa1f7f2-1b97-5138-9daa-38fb1bd7bc25,doesn't break,breaks,breaks,doesn't break,breaks,0,1321.300000000745,4607.5,
A3TSMZ9M1XLB7G,minimal,The chicken is on the table. Ali turns on the stove. The chicken gets BLANK.,6fbad9b4-9231-5796-a9b4-b8e8fb940654,colder,warmer,colder,warmer,colder,1,1193.0,3713.0,
A3TSMZ9M1XLB7G,minimal,The empty kettle is on the table. Ali fills the sink. The kettle is BLANK.,335be0e6-a5ed-5801-80f1-5c6cab349d24,dry,wet,wet,dry,wet,0,2577.0,732.0,
A3TSMZ9M1XLB7G,minimal,The candle is on the table. Ali bumps the lamp. The candle BLANK.,0edfc764-15dc-56a4-97f0-79696d42e604,doesn't break,breaks,breaks,doesn't break,breaks,0,1214.0,911.0,
A3TSMZ9M1XLB7G,minimal,The computer is North of Ali. Ali turns around. The computer is BLANK Ali.,40691f9e-5ca7-5c21-98cb-f1f3e90fece7,North of,South of,South of,North of,North of,1,730.0,1148.0,
A3TSMZ9M1XLB7G,minimal,The book is North of Ali. Ali turns around. The book is BLANK Ali.,68d84e25-fe4e-5077-a48e-f046d48af2fc,North of,South of,North of,South of,South of,0,701.0,1908.0,
A3TSMZ9M1XLB7G,minimal,The empty bowl is on the table. Ali knocks the bowl over. The table is BLANK.,06b16899-ccf7-506d-b8e7-c094839d0ed7,dry,wet,wet,dry,dry,1,411.0,2033.0,
A3TSMZ9M1XLB7G,minimal,The tablet is on the floor. Ali bumps the table. The tablet BLANK.,c746580e-0ddd-5f98-b93a-f4cca7c1f161,doesn't break,breaks,doesn't break,breaks,doesn't break,1,1111.0,1703.0,
A3TSMZ9M1XLB7G,minimal,The empty flask is on the table. Ali knocks the flask over. The table is BLANK.,4d25e5cd-4b9f-54f6-abe2-eafde27f21c2,dry,wet,dry,wet,dry,1,669.0,1086.0,
A3TSMZ9M1XLB7G,minimal,The empty jar is on the table. Ali fills the sink. The jar is BLANK.,637372ba-bac0-5ffc-95af-27467657d0b0,dry,wet,dry,wet,dry,1,511.0,611.0,
A3TSMZ9M1XLB7G,minimal,The curry is on the table. Ali turns on the stove. The curry gets BLANK.,b0f42dcc-e0f5-5341-907b-8832326e0521,colder,warmer,warmer,colder,colder,1,546.0,936.0,
A3TSMZ9M1XLB7G,minimal,The ornament is on the floor. Ali bumps the table. The ornament BLANK.,e5ae0bb2-4f9a-5c05-8a70-d24d352debe0,doesn't break,breaks,breaks,doesn't break,breaks,0,382.0,1719.0,
A3TSMZ9M1XLB7G,minimal,The portrait is on the table. Ali bumps the lamp. The portrait BLANK.,887ddffd-f870-51c3-a4da-9d16882413d5,doesn't break,breaks,breaks,doesn't break,breaks,0,495.0,609.0,
A3TSMZ9M1XLB7G,minimal,The chicken is on the table. Ali turns on the stove. The chicken gets BLANK.,6fbad9b4-9231-5796-a9b4-b8e8fb940654,colder,warmer,colder,warmer,colder,1,3882.0,3417.0,
A3TSMZ9M1XLB7G,minimal,The chicken is on the table. Ali turns on the stove. The chicken gets BLANK.,6fbad9b4-9231-5796-a9b4-b8e8fb940654,colder,warmer,,,colder,-1,,,"i answered colder because the chicken is on the table, not on the stove, so it isn't being heated."
A3TSMZ9M1XLB7G,minimal,The empty kettle is on the table. Ali fills the sink. The kettle is BLANK.,335be0e6-a5ed-5801-80f1-5c6cab349d24,dry,wet,wet,dry,dry,1,2071.0,1904.0,
A3TSMZ9M1XLB7G,minimal,The empty kettle is on the table. Ali fills the sink. The kettle is BLANK.,335be0e6-a5ed-5801-80f1-5c6cab349d24,dry,wet,,,dry,-1,,,I answered dry because the kettle is described as empty and blank indicating it has no water in it.
A3TSMZ9M1XLB7G,minimal,The candle is on the table. Ali bumps the lamp. The candle BLANK.,0edfc764-15dc-56a4-97f0-79696d42e604,doesn't break,breaks,doesn't break,breaks,breaks,0,2947.0,1263.0,
A3TSMZ9M1XLB7G,minimal,The candle is on the table. Ali bumps the lamp. The candle BLANK.,0edfc764-15dc-56a4-97f0-79696d42e604,doesn't break,breaks,,,breaks,-1,,,I answered breaks because when ali bumps the lamp on the table where the candle is placed
A3TSMZ9M1XLB7G,minimal,The computer is North of Ali. Ali turns around. The computer is BLANK Ali.,40691f9e-5ca7-5c21-98cb-f1f3e90fece7,North of,South of,North of,South of,South of,0,2088.0,2323.0,
A3TSMZ9M1XLB7G,minimal,The computer is North of Ali. Ali turns around. The computer is BLANK Ali.,40691f9e-5ca7-5c21-98cb-f1f3e90fece7,North of,South of,,,South of,-1,,,When ali turns around the direction that was north of ali becomes south of ali
A3TSMZ9M1XLB7G,minimal,The book is North of Ali. Ali turns around. The book is BLANK Ali.,68d84e25-fe4e-5077-a48e-f046d48af2fc,North of,South of,South of,North of,South of,0,2637.0,1437.0,
A3TSMZ9M1XLB7G,minimal,The book is North of Ali. Ali turns around. The book is BLANK Ali.,68d84e25-fe4e-5077-a48e-f046d48af2fc,North of,South of,,,South of,-1,,,south of because when ali turns around the direction that was north of ali becomes south of ali.
A3TSMZ9M1XLB7G,minimal,The ornament is on the floor. Ali bumps the table. The ornament BLANK.,e5ae0bb2-4f9a-5c05-8a70-d24d352debe0,doesn't break,breaks,doesn't break,breaks,breaks,0,1571.0,1819.0,
A3TSMZ9M1XLB7G,minimal,The ornament is on the floor. Ali bumps the table. The ornament BLANK.,e5ae0bb2-4f9a-5c05-8a70-d24d352debe0,doesn't break,breaks,,,breaks,-1,,,"breaks because when ali bumps the table and the ornament is already on the floor, the likely outcome."
A3TSMZ9M1XLB7G,minimal,The portrait is on the table. Ali bumps the lamp. The portrait BLANK.,887ddffd-f870-51c3-a4da-9d16882413d5,doesn't break,breaks,doesn't break,breaks,doesn't break,1,1552.0,1355.0,
A3TSMZ9M1XLB7G,minimal,The portrait is on the table. Ali bumps the lamp. The portrait BLANK.,887ddffd-f870-51c3-a4da-9d16882413d5,doesn't break,breaks,,,doesn't break,-1,,,"Doesn't break because ali bumps the lamp, not the portrait."
A4EEVK4PD4NOC,minimal,The soup is on the table. Ali turns on the stove. The soup gets BLANK.,43bffc24-3955-522c-a74b-5fd4b204d283,colder,warmer,colder,warmer,warmer,0,5434.100000023842,4553.299999982119,
A4EEVK4PD4NOC,minimal,The vase is on the table. Ali bumps the lamp. The vase BLANK.,2f76e57c-aad0-59fa-99e3-ad747c8c14d1,doesn't break,breaks,breaks,doesn't break,breaks,0,5562.9000000059605,4190.0,
A4EEVK4PD4NOC,minimal,The painting is North of Ali. Ali turns around. The painting is BLANK Ali.,64e3f33d-f1bb-5469-960d-6b974ada7e0a,North of,South of,South of,North of,South of,0,9661.80000001192,1307.0999999940395,
A4EEVK4PD4NOC,minimal,The empty glass is on the table. Ali fills the sink. The glass is BLANK.,34ea25b7-8077-5b64-bc1b-17e62828dfb0,dry,wet,wet,dry,dry,1,1144.5,9922.5,
A4EEVK4PD4NOC,minimal,The empty mug is on the table. Ali knocks the mug over. The table is BLANK.,7f7d49b6-0545-5dd9-9166-80fc48a498e7,dry,wet,wet,dry,dry,1,3568.4000000059605,4491.200000017881,
A4EEVK4PD4NOC,minimal,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,doesn't break,breaks,doesn't break,1,2380.7000000178814,6115.4000000059605,
A4EEVK4PD4NOC,minimal,The porridge is on the table. Ali turns on the stove. The porridge gets BLANK.,2b80b416-13b1-5a5a-9b61-4c40aac5cf9e,colder,warmer,warmer,colder,colder,1,1614.699999988079,7377.90000000596,
A4EEVK4PD4NOC,minimal,The statue is North of Ali. Ali turns around. The statue is BLANK Ali.,54f3455a-0981-5b04-b253-5891eb7c16e5,North of,South of,South of,North of,South of,0,6643.200000017881,6575.9000000059605,
A4EEVK4PD4NOC,minimal,The glass is on the table. Ali bumps the lamp. The glass BLANK.,4c8e019f-3f91-5c88-bdea-d68026fd0446,doesn't break,breaks,breaks,doesn't break,doesn't break,1,5046.799999982119,2718.5999999940395,
A4EEVK4PD4NOC,minimal,The empty glass is on the table. Ali knocks the glass over. The table is BLANK.,03be173e-02aa-5a79-968a-ce8ea00117d3,dry,wet,dry,wet,wet,0,1583.699999988079,6141.200000017881,
A4EEVK4PD4NOC,minimal,The vase is on the floor. Ali bumps the table. The vase BLANK.,b981d9fe-77c9-531c-afc1-fc37c2d11e04,doesn't break,breaks,breaks,doesn't break,doesn't break,1,1481.5,5070.09999999404,
A4EEVK4PD4NOC,minimal,The empty cup is on the table. Ali fills the sink. The cup is BLANK.,01ab1e92-2477-582f-a9a9-917cb2a0983b,dry,wet,dry,wet,wet,0,1988.5,2989.4000000059605,
A4EEVK4PD4NOC,minimal,The empty glass is on the table. Ali knocks the glass over. The table is BLANK.,03be173e-02aa-5a79-968a-ce8ea00117d3,dry,wet,wet,dry,dry,1,3362.5,2231.2999999821186,
A3V5AU4PA8H6W6,minimal,The ornament is on the table. Ali bumps the lamp. The ornament BLANK.,95cf280f-0045-5691-9286-ca2825f711f3,doesn't break,breaks,breaks,doesn't break,breaks,0,1279.2000000476835,14903.799999952316,
A3V5AU4PA8H6W6,minimal,The empty pitcher is on the table. Ali knocks the pitcher over. The table is BLANK.,ce777ad4-6e7f-5a27-bd97-42231b86b999,dry,wet,dry,wet,dry,1,1320.5,22495.60000014305,
A3V5AU4PA8H6W6,minimal,The tablet is on the table. Ali bumps the lamp. The tablet BLANK.,1859f2b1-26a2-5a64-959f-fab9926dbb6d,doesn't break,breaks,doesn't break,breaks,doesn't break,1,1011.7999999523164,17475.699999809265,
A3V5AU4PA8H6W6,minimal,The empty flask is on the table. Ali fills the sink. The flask is BLANK.,9727b31c-2a14-5db5-9980-0074c623524f,dry,wet,dry,wet,dry,1,1311.7000000476835,13955.200000047684,
A3V5AU4PA8H6W6,minimal,The lamp is on the floor. Ali bumps the table. The lamp BLANK.,730042f0-d8b0-5c6c-8bf7-410416a84eb5,doesn't break,breaks,doesn't break,breaks,doesn't break,1,1087.0999999046326,10960.400000095367,
A3V5AU4PA8H6W6,minimal,The emtpy can is on the table. Ali fills the sink. The can is BLANK.,23582299-2316-5e9e-a72f-ef1038bc4df3,dry,wet,wet,dry,dry,1,1352.7999999523165,11590.899999856949,
A3V5AU4PA8H6W6,minimal,The empty jar is on the table. Ali knocks the jar over. The table is BLANK.,d0c6d46f-fa2f-5c0a-93d2-5ebf343adfef,dry,wet,dry,wet,dry,1,824.3000001907349,9784.200000047684,
A3V5AU4PA8H6W6,minimal,The gumbo is on the table. Ali turns on the stove. The gumbo gets BLANK.,052dddd5-a2cf-5e97-90ed-7e2d2e91f62e,colder,warmer,warmer,colder,colder,1,855.5,10687.599999904633,
A3V5AU4PA8H6W6,minimal,The chili is on the table. Ali turns on the stove. The chili gets BLANK.,688b9409-948b-5506-a5bd-8f72bd8f0cdd,colder,warmer,warmer,colder,colder,1,799.0,9856.799999952316,
A3V5AU4PA8H6W6,minimal,The house is North of Ali. Ali turns around. The house is BLANK Ali.,168b3f9d-5c7e-5e03-948e-a8b96b9e08a7,North of,South of,South of,North of,North of,1,1343.2999999523165,9137.100000143051,
A3V5AU4PA8H6W6,minimal,The sculpture is on the floor. Ali bumps the table. The sculpture BLANK.,6837d037-fd89-5325-945f-ec953cdaf8fc,doesn't break,breaks,breaks,doesn't break,doesn't break,1,1487.5,11727.100000143051,
A3V5AU4PA8H6W6,minimal,The mountain is North of Ali. Ali turns around. The mountain is BLANK Ali.,cbe70172-4bc2-5518-ae97-53e795d58f6a,North of,South of,South of,North of,North of,1,857.7999999523163,12974.099999904633,
A3VS2HH1LMHVP7,minimal,The tablet is on the floor. Ali bumps the table. The tablet BLANK.,c746580e-0ddd-5f98-b93a-f4cca7c1f161,doesn't break,breaks,doesn't break,breaks,doesn't break,1,2194.4000000953674,6994.400000095367,
A3VS2HH1LMHVP7,minimal,The chicken is on the table. Ali turns on the stove. The chicken gets BLANK.,6fbad9b4-9231-5796-a9b4-b8e8fb940654,colder,warmer,colder,warmer,colder,1,11035.099999904633,2929.699999809265,
A3VS2HH1LMHVP7,minimal,The computer is North of Ali. Ali turns around. The computer is BLANK Ali.,40691f9e-5ca7-5c21-98cb-f1f3e90fece7,North of,South of,North of,South of,North of,1,2391.4000000953674,3025.099999904633,
A3VS2HH1LMHVP7,minimal,The book is North of Ali. Ali turns around. The book is BLANK Ali.,68d84e25-fe4e-5077-a48e-f046d48af2fc,North of,South of,North of,South of,North of,1,1197.5999999046326,1849.8000001907349,
A3VS2HH1LMHVP7,minimal,The empty bowl is on the table. Ali knocks the bowl over. The table is BLANK.,06b16899-ccf7-506d-b8e7-c094839d0ed7,dry,wet,dry,wet,dry,1,2145.399999856949,2065.399999856949,
A3VS2HH1LMHVP7,minimal,The portrait is on the table. Ali bumps the lamp. The portrait BLANK.,887ddffd-f870-51c3-a4da-9d16882413d5,doesn't break,breaks,doesn't break,breaks,breaks,0,1487.7000000476835,1686.8999998569489,
A3VS2HH1LMHVP7,minimal,The empty flask is on the table. Ali knocks the flask over. The table is BLANK.,4d25e5cd-4b9f-54f6-abe2-eafde27f21c2,dry,wet,dry,wet,wet,0,2339.0,991.7000000476836,
A3VS2HH1LMHVP7,minimal,The ornament is on the floor. Ali bumps the table. The ornament BLANK.,e5ae0bb2-4f9a-5c05-8a70-d24d352debe0,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2119.4000000953674,3713.599999904633,
A3VS2HH1LMHVP7,minimal,The empty jar is on the table. Ali fills the sink. The jar is BLANK.,637372ba-bac0-5ffc-95af-27467657d0b0,dry,wet,dry,wet,dry,1,1730.0,3674.700000047684,
A3VS2HH1LMHVP7,minimal,The candle is on the table. Ali bumps the lamp. The candle BLANK.,0edfc764-15dc-56a4-97f0-79696d42e604,doesn't break,breaks,doesn't break,breaks,breaks,0,1674.7000000476835,2351.4000000953674,
A3VS2HH1LMHVP7,minimal,The curry is on the table. Ali turns on the stove. The curry gets BLANK.,b0f42dcc-e0f5-5341-907b-8832326e0521,colder,warmer,warmer,colder,colder,1,2308.5,4314.700000047684,
A3VS2HH1LMHVP7,minimal,The empty kettle is on the table. Ali fills the sink. The kettle is BLANK.,335be0e6-a5ed-5801-80f1-5c6cab349d24,dry,wet,wet,dry,dry,1,2142.7999999523163,5079.799999952316,
A4LIJVRU6DG61,minimal,The coffee is on the table. Ali turns on the stove. The coffee gets BLANK.,aad29bfa-c5cb-5d6a-9c3f-296137723195,colder,warmer,warmer,colder,warmer,0,8053.0,2041.0,
A4LIJVRU6DG61,minimal,The empty thermos is on the table. Ali knocks the thermos over. The table is BLANK.,504496f0-2b75-5a26-8866-95cbb113f5a4,dry,wet,dry,wet,wet,0,7471.0,2147.0,
A4LIJVRU6DG61,minimal,The mug is on the floor. Ali bumps the table. The mug BLANK.,af3ddb77-e0ef-5dc6-a71f-322ffe4f1f53,doesn't break,breaks,doesn't break,breaks,doesn't break,1,8458.0,5113.0,
A4LIJVRU6DG61,minimal,The jar is on the table. Ali bumps the lamp. The jar BLANK.,ca149acc-4333-5d4e-9b73-b3954089e0b3,doesn't break,breaks,doesn't break,breaks,doesn't break,1,6190.0,3143.0,
A4LIJVRU6DG61,minimal,The ocean is North of Ali. Ali turns around. The ocean is BLANK Ali.,8e94a295-1159-50a9-9ebf-d12558060a5d,North of,South of,North of,South of,South of,0,8795.0,1391.0,
A4LIJVRU6DG61,minimal,The empty mug is on the table. Ali fills the sink. The mug is BLANK.,36794563-6ac8-5075-8df5-b2ecbd8f8c8b,dry,wet,wet,dry,dry,1,7101.0,1900.0,
A4LIJVRU6DG61,minimal,The clock is on the floor. Ali bumps the table. The clock BLANK.,581ab406-6472-5213-8fa5-924e54aadbbb,doesn't break,breaks,breaks,doesn't break,doesn't break,1,9162.0,1862.0,
A4LIJVRU6DG61,minimal,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,breaks,doesn't break,doesn't break,1,6756.0,1424.0,
A4LIJVRU6DG61,minimal,The empty can is on the table. Ali knocks the can over. The table is BLANK.,7b0ff26b-5f65-57c0-b1e1-7dac2ab25032,dry,wet,wet,dry,wet,0,10249.0,1658.0,
A4LIJVRU6DG61,minimal,The man is North of Ali. Ali turns around. The man is BLANK Ali.,42f4e9ba-3d9f-52aa-aa48-aaf77bdffda2,North of,South of,South of,North of,South of,0,28312.0,5486.0,
A4LIJVRU6DG61,minimal,The broth is on the table. Ali turns on the stove. The broth gets BLANK.,304f867c-d22c-5f80-8b58-04c39ecc54c7,colder,warmer,colder,warmer,colder,1,9815.0,1397.0,
A4LIJVRU6DG61,minimal,The bottle is on the table. Ali bumps the lamp. The bottle BLANK.,8e5290bc-3ba2-56b3-b1c5-33531c9a12ae,doesn't break,breaks,breaks,doesn't break,doesn't break,1,7261.0,1598.0,
