subj_code,eval,session,prompt,prompt_uuid,res_A,res_B,left_response,right_response,final_answer,is_correct,space_rt,choice_rt,justification,prompt_type,category
A2V2FWJO9PMPK3,retest,2,Ali is to the right of Mark. Mark looks to his left and Ali looks to his right. Ali is facing BLANK Mark.,55e95efb-f247-5bea-8540-4b6bee6c11de,away from,towards,,,away from,-1,,,"When Mark looks to his left and Ali looks to his right, they are both turning away from each other, meaning Ali is facing in the opposite direction from Mark. Therefore, the correct answer is ""away from"" Mark.",target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark is to the BLANK Ali. Mark looks to his left and Ali looks to his left. Ali is facing towards Mark.,32e2f418-ea5f-51a7-b0a7-31dc7b546d0d,left of,right of,left of,right of,right of,0,2499.0,14175.69999998808,,context,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark is to the BLANK Ali. Mark looks to his left and Ali looks to his left. Ali is facing towards Mark.,32e2f418-ea5f-51a7-b0a7-31dc7b546d0d,left of,right of,,,right of,-1,,,"If both Mark and Ali look to their left and Ali is facing towards Mark, then Ali must be positioned in front of Mark, with their respective directions aligning so that Ali faces Mark. However, ""right of"" is not correct in this context; the more accurate position is ""in front of"" or ""facing each other,"" since both look left and face each other.",context,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,The ball and the box are on top of the ramp. The ball rolls down the ramp. The ball is BLANK the box.,43ee992d-ffc4-5dbd-9aa3-d6017f8b92d1,lower than,higher than,higher than,lower than,lower than,1,5964.199999988079,18925.30000001192,,target,relative_pos
A2V2FWJO9PMPK3,retest,2,The ball and the box are on top of the ramp. The ball rolls down the ramp. The ball is BLANK the box.,43ee992d-ffc4-5dbd-9aa3-d6017f8b92d1,lower than,higher than,,,lower than,-1,,,"Since the ball rolls down the ramp and from the context is moving away from the box, it is now at a position lower than the box, so ""lower than"" accurately describes its position relative to the box.",target,relative_pos
A2V2FWJO9PMPK3,retest,2,Ali and Mark are facing eachother. Mark turns around. Ali is facing BLANK Mark.,0f27ed08-ff9a-593c-a9d7-a3c11c3fa063,towards,away from,towards,away from,away from,0,2054.400000035763,10760.19999998808,,target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Ali and Mark are facing eachother. Mark turns around. Ali is facing BLANK Mark.,0f27ed08-ff9a-593c-a9d7-a3c11c3fa063,towards,away from,,,away from,-1,,,"When Mark turns around, he faces away from Ali,",target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Ali is to Mark's BLANK. Ali turns around. Ali is to Mark's right.,3d9a8209-4859-5626-ae60-7106a591cf7d,right,left,right,left,left,0,2364.899999976158,37864.40000003576,,context,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Ali is to Mark's BLANK. Ali turns around. Ali is to Mark's right.,3d9a8209-4859-5626-ae60-7106a591cf7d,right,left,,,left,-1,,,"Initially, Ali is to Mark's left. When Ali turns around, his original left becomes right relative to Mark, so after turning around, Ali is now to Mark's right.",context,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark is to the left of Ali. Mark looks to his left and Ali looks to his right. Ali is facing BLANK Mark.,d2172169-bc46-53a4-b15d-1427bee617a3,away from,towards,towards,away from,away from,1,2854.699999988079,14264.600000023842,,target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark is to the left of Ali. Mark looks to his left and Ali looks to his right. Ali is facing BLANK Mark.,d2172169-bc46-53a4-b15d-1427bee617a3,away from,towards,,,away from,-1,,,"Since Mark looks to his left (toward the direction of Ali, who is to his left), and Ali looks to his right (away from Mark), Ali is facing away from Mark, so the correct answer is ""away from"" Mark.",target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Ali is to Mark's right. Mark turns around. Ali is to Mark's BLANK.,2206d693-156b-580d-a926-7c9dd845f0df,left,right,right,left,left,1,2834.5,19489.69999998808,,target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Ali is to Mark's right. Mark turns around. Ali is to Mark's BLANK.,2206d693-156b-580d-a926-7c9dd845f0df,left,right,,,left,-1,,,"Initially, Ali is to Mark's right. When Mark turns around, he faces the opposite direction, so Ali, who remains stationary, is now to Mark's left. Therefore, the correct answer is ""left.""",target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark and Ali are facing BLANK eachother. Mark turns around. Ali is facing away from Mark.,7639e22f-157b-54af-bc89-d24f4f594fbc,away from,towards,away from,towards,towards,0,2644.300000011921,12425.0,,context,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark and Ali are facing BLANK eachother. Mark turns around. Ali is facing away from Mark.,7639e22f-157b-54af-bc89-d24f4f594fbc,away from,towards,,,towards,-1,,,"If Mark and Ali are facing each other initially, then when Mark turns around, he faces away from Ali, and since Ali remains facing him, Ali is now facing away from Mark. Therefore, the correct word to fill in the blank is ""towards,"" because they start facing each other.",context,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Ali is to the BLANK Mark. Mark looks to his right. Mark see Ali.,162a2775-ee11-5113-88b7-2c0428ec9880,right of,left of,right of,left of,left of,0,1844.0,14360.100000023842,,context,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Ali is to the BLANK Mark. Mark looks to his right. Mark see Ali.,162a2775-ee11-5113-88b7-2c0428ec9880,right of,left of,,,left of,-1,,,If Mark looks to his left and sees Ali,context,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark and Ali are facing away from eachother. Mark turns around. Ali is facing BLANK Mark.,be5f74e8-5413-5aa2-97f3-17a48d7c1398,away from,towards,away from,towards,towards,0,2293.800000011921,58200.30000001192,,target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark and Ali are facing away from eachother. Mark turns around. Ali is facing BLANK Mark.,be5f74e8-5413-5aa2-97f3-17a48d7c1398,away from,towards,,,towards,-1,,,"Since Mark and Ali are initially facing away from each other, when Mark turns around to face the opposite direction, Ali, who remains facing away from Mark, is now facing him, meaning Ali is facing ""toward"" Mark.",target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark is to the left of Ali. Mark looks to his left and Ali looks to his left. Ali is facing BLANK Mark.,3b349749-0956-5093-b528-ea281f998710,towards,away from,towards,away from,away from,0,2099.600000023842,10669.5,,target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark is to the left of Ali. Mark looks to his left and Ali looks to his left. Ali is facing BLANK Mark.,3b349749-0956-5093-b528-ea281f998710,towards,away from,,,away from,-1,,,"Initially, Mark is to the left of Ali, so when Mark looks left, he is looking toward Ali. If Ali also looks left, he is looking away from Mark, meaning Ali is facing ""away from"" Mark.",target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark and Ali are both facing left. Ali turns to his right. Ali is facing BLANK Mark.,b95f9817-6f0f-52e4-917e-5e53b7e08502,away from,towards,away from,towards,towards,0,1884.0,17275.0,,target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark and Ali are both facing left. Ali turns to his right. Ali is facing BLANK Mark.,b95f9817-6f0f-52e4-917e-5e53b7e08502,away from,towards,,,towards,-1,,,"Since both Mark and Ali are initially facing left, Ali turning to his right means he is now facing in the direction opposite to his original, which is rightward relative to his initial facing.",target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark is facing away from Ali. Ali turns around. Mark is facing BLANK Ali.,b76b8738-c1c0-51f3-a9d3-afd39d7b27de,away,towards,away,towards,towards,0,2264.399999976158,11779.5,,target,two_refs_egocentric
A2V2FWJO9PMPK3,retest,2,Mark is facing away from Ali. Ali turns around. Mark is facing BLANK Ali.,b76b8738-c1c0-51f3-a9d3-afd39d7b27de,away,towards,,,towards,-1,,,"Initially, Mark is facing away from Ali, meaning they are looking in opposite directions. When Ali turns around to face the opposite way, Mark, who remains facing in his original direction, is now facing toward Ali, so the correct answer is ""toward.""",target,two_refs_egocentric
A35QJA7XU61YLX,retest,1,The book is on the table. Ali moves the table. The book BLANK.,bf93e811-9a49-58b7-b6dc-6a47ece87d9f,moves,doesn't move,doesn't move,moves,moves,1,923.100000023842,17533.800000071526,,target,action_follows
A35QJA7XU61YLX,retest,1,Ali is BLANK the painting. Ali turns around. Ali is left of the painting.,328615c0-98c9-5734-95df-801515b5a36d,left of,right of,right of,left of,right of,0,1158.8000000715256,15717.800000071526,,context,egocentric_near
A35QJA7XU61YLX,retest,1,Ali is BLANK the painting. Ali turns around. Ali is left of the painting.,328615c0-98c9-5734-95df-801515b5a36d,left of,right of,right of,left of,right of,0,1158.8000000715256,15717.800000071526,,context,egocentric_near
A35QJA7XU61YLX,retest,1,The painting is BLANK Ali. Ali turns right. The painting is right of Ali.,1916451f-868a-5f58-9e6c-6033ca77e634,behind,in front of,behind,in front of,in front of,0,871.3000000715256,16269.799999952316,,context,egocentric_near
A35QJA7XU61YLX,retest,1,The box is close to Ali. Ali throws the ball. The box is BLANK Ali.,27bc3da0-29e8-5aff-8cdc-aebfdecd2412,close to,far from,close to,far from,far from,0,1070.899999976158,15861.699999928474,,target,action_nonfollows
A35QJA7XU61YLX,retest,1,Ali is BLANK painting. Ali turns around. Ali is behind the painting.,d91e34a1-58ec-5efe-bd1d-3da56dfe0d5c,behind,in front of,in front of,behind,in front of,0,999.600000023842,11686.0,,context,egocentric_near
A35QJA7XU61YLX,retest,1,The painting is BLANK Ali. Ali turns left. The painting is left of Ali.,8c63c6ea-38dc-5bb2-a95b-c1b63865bdaf,behind,in front of,in front of,behind,in front of,0,639.6000000238419,11670.699999928474,,context,egocentric_near
A35QJA7XU61YLX,retest,1,The painting is BLANK Ali. Ali turns around. The painting is left of Ali.,a350fecf-cf01-5eef-a227-25028fad7f14,right of,left of,left of,right of,right of,1,646.8999999761581,10398.700000047684,,context,egocentric_near
A35QJA7XU61YLX,retest,1,Ali is facing BLANK Chicago. Ali turns left. Chicago is right of Ali.,fe65df9a-14f6-5a27-8f01-1a0bed69b8e5,towards,away from,towards,away from,away from,0,951.0999999046326,13118.5,,context,egocentric_distant
A35QJA7XU61YLX,retest,1,The ball is BLANK the box. Ali pushes the ball forward. The ball is under the box.,11b9c7f0-ecb6-5489-b941-2a3815cb66ce,under,above,under,above,under,1,582.6999999284744,11302.599999904633,,context,action_nonfollows
A35QJA7XU61YLX,retest,1,The ball is five feet from the box. Ali moves the box. The ball BLANK.,eae220a6-b112-595b-8808-41aaec2e4f3d,doesn't move,moves,moves,doesn't move,doesn't move,1,791.1000000238419,10214.5,,target,action_nonfollows
A35QJA7XU61YLX,retest,1,Ali is behind the statue. Ali turns around. Ali is BLANK.,527fdd15-db92-57e8-bc5c-09d9964e45b1,behind the statue,in front of the statue,behind the statue,in front of the statue,in front of the statue,0,623.7999999523163,13213.899999976158,,target,action_nonfollows
A35QJA7XU61YLX,retest,1,Ali is facing away from Chicago. Ali turns around. Chicago is BLANK Ali.,1710b645-2bb2-54c6-8ac1-62f03525d880,in front of,behind,in front of,behind,in front of,1,926.899999976158,12718.200000047684,,target,egocentric_distant
A35QJA7XU61YLX,retest,1,Ali is BLANK the wagon. Ali pushes on the wagon. The wagon moves.,40d46345-fe82-5f5a-82a0-f24d259674d7,behind,in front of,in front of,behind,behind,1,855.6999999284744,21309.39999997616,,context,action_follows
A35QJA7XU61YLX,retest,1,Ali is BLANK the painting. Ali turns around. Ali is in front of the painting,4cde61ac-2955-5d50-8692-d17bf79b8940,in front of,behind,behind,in front of,behind,0,855.7000000476837,12534.399999976158,,context,egocentric_near
A35QJA7XU61YLX,retest,1,The seesaw is balanced. Ali tilts the BLANK side of the seesaw. The left side goes up.,9ce7fedd-cd4e-5e5e-8af4-7c87b269dcf9,right,left,right,left,right,1,863.0,10550.600000023842,,context,action_follows
A35QJA7XU61YLX,retest,1,The ice cube and the banana are in the fridge. Ali takes the BLANK out of the fridge. The ice cube doesn't melt.,36c076db-ae0e-5966-819d-9d048054999d,banana,ice cube,banana,ice cube,banana,1,2359.700000047684,28676.10000002384,,context,state_nonfollows
A35QJA7XU61YLX,retest,1,The painting is behind Ali. Ali turns left. The painting is BLANK Ali.,2f6ac9c5-17f9-5a23-ab8d-9d0d3d3335c4,left of,right of,right of,left of,left of,1,870.7999999523163,37476.5,,target,egocentric_near
A35QJA7XU61YLX,retest,1,The painting is BLANK of Ali. Ali turns left. The painting is right of Ali.,805deedd-d47e-54f8-b7e7-81318f8435b7,in front of,behind,behind,in front of,in front of,1,879.1000000238419,11814.899999976158,,context,egocentric_near
A35QJA7XU61YLX,retest,1,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,breaks,doesn't break,doesn't break,1,32348.5,126200.10000002384,,target,state_nonfollows
A35QJA7XU61YLX,retest,1,The wagon is on the BLANK of the hill. Ali pushes the wagon. The wagon rolls.,96c0978e-4433-5d7f-b561-cee41daa8875,top,bottom,bottom,top,top,1,839.3000000715256,9351.700000047684,,context,action_follows
A35QJA7XU61YLX,retest,1,Chicago is to Ali's BLANK. Ali turns left. Ali is facing towards Chicago.,29c5b0e8-2242-5aa6-ad05-0a8b33bc7aec,left,right,left,right,right,0,678.7999999523163,10086.599999904633,,context,egocentric_distant
A35QJA7XU61YLX,retest,1,The glass is on the table. Ali fills the glass halfway. The table is BLANK.,b8aeb728-ce96-53b4-a022-80902bd4ed2d,dry,wet,wet,dry,wet,0,421.8999999761581,10095.200000047684,,target,state_nonfollows
A35QJA7XU61YLX,retest,1,The painting is to Ali's left. The painting is moved left. The painting is to Ali's BLANK.,77bdedf3-bae1-5250-9280-746344392bdd,right,left,right,left,left,0,335.09999990463257,11838.299999952316,,target,egocentric_near
A35QJA7XU61YLX,retest,1,Ali is facing away from Chicago. Ali turns left. Chicago is BLANK Ali.,9f9092b3-4ed3-5b54-92bb-a68e83301300,left of,right of,right of,left of,right of,0,469.7999999523163,17047.199999928474,,target,egocentric_distant
A35QJA7XU61YLX,retest,1,Ali is BLANK the wagon. Ali pulls on the wagon. The wagon doesn't move.,d68fd4fa-114f-58ff-922b-8ba73bc38c68,in,outside,outside,in,in,1,895.1000000238419,30684.29999995232,,context,action_nonfollows
A35QJA7XU61YLX,retest,1,The glass and the cup are on the table. Ali pushes the BLANK off the table. The glass doesn't break.,88e4c11a-0766-534e-843f-4d59c387d497,cup,glass,glass,cup,cup,1,718.2999999523163,10303.100000023842,,context,state_nonfollows
A35QJA7XU61YLX,retest,1,The painting is to Ali's right. The painting is moved right. The painting is to Ali's BLANK.,ead989ef-2c5a-5676-a32c-f2f2055cae2d,right,left,right,left,right,1,343.89999997615814,11933.200000047684,,target,egocentric_near
A35QJA7XU61YLX,retest,1,Ali is behind the painting. Ali turns around. Ali is BLANK the painting.,cb0d70bb-d9f6-5100-902d-21fd6221cecf,behind,in front of,in front of,behind,in front of,0,375.1999999284744,11398.100000023842,,target,egocentric_near
A35QJA7XU61YLX,retest,1,The box is in the bin. Ali moves the box. The bin BLANK.,ba5435e7-cc12-557d-be71-b241947e2f6c,doesn't move,moves,doesn't move,moves,doesn't move,1,287.5,9758.5,,target,action_nonfollows
A35QJA7XU61YLX,retest,1,Ali is BLANK. Ali turns around. Ali is in front of the statue.,7cfd7bad-4e38-507a-a6d8-243e8c667d1b,in front of the statue,behind the statue,behind the statue,in front of the statue,behind the statue,0,207.2000000476837,9728.300000071526,,context,action_nonfollows
A35QJA7XU61YLX,retest,1,Chicago is behind Ali. Ali turns right. Chicago is BLANK Ali.,ecf1bbc5-92d2-5b77-9ebe-7090991e3b5d,right of,left of,left of,right of,right of,1,213.39999997615817,9007.100000023842,,target,egocentric_distant
A35QJA7XU61YLX,retest,1,The ball is BLANK the box. The ball moves right. The ball is lower than the box.,f7886140-c3a9-5bb0-9dc4-99612c3e3180,under,above,above,under,above,0,391.10000002384186,10270.199999928474,,context,action_nonfollows
A35QJA7XU61YLX,retest,1,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,27c72cf7-5d80-526d-9ace-d6625063dfe0,in front of,behind,behind,in front of,behind,0,295.6999999284744,13846.600000023842,,context,egocentric_distant
A35QJA7XU61YLX,retest,1,The box is floating in the water. Ali puts a tennis ball in the box. The box BLANK.,15a162c3-7638-5144-a4a3-f9a13b33f485,floats,sinks,sinks,floats,floats,1,263.5,21837.5,,target,action_nonfollows
A35QJA7XU61YLX,retest,2,The book is on the table. Ali moves the table. The book BLANK.,bf93e811-9a49-58b7-b6dc-6a47ece87d9f,moves,doesn't move,doesn't move,moves,moves,1,902.0,9630.899999976158,,target,action_follows
A35QJA7XU61YLX,retest,2,The book is on the table. Ali moves the table. The book BLANK.,bf93e811-9a49-58b7-b6dc-6a47ece87d9f,moves,doesn't move,,,moves,-1,,,The book is on the table. Ali moves the table. The book moves,target,action_follows
A35QJA7XU61YLX,retest,2,Ali is BLANK the painting. Ali turns around. Ali is left of the painting.,328615c0-98c9-5734-95df-801515b5a36d,left of,right of,right of,left of,right of,0,1111.6999999284744,40753.79999995232,,context,egocentric_near
